Province_State,Confirmed,Deaths,Daily_Confirmed,Daily_Deaths
Arizona,4,0,0.0,0.0
California,101,1,6.0,0.0
Colorado,12,0,4.0,0.0
Florida,13,2,3.0,0.0
Georgia,10,0,5.0,0.0
Hawaii,1,0,0.0,0.0
Illinois,7,0,0.0,0.0
Indiana,3,0,1.0,0.0
Iowa,3,0,3.0,0.0
Kansas,1,0,0.0,0.0
Kentucky,4,0,3.0,0.0
Maryland,5,0,0.0,0.0
Massachusetts,96,0,5.0,0.0
Minnesota,2,0,1.0,0.0
Missouri,1,0,0.0,0.0
Nebraska,3,0,2.0,0.0
Nevada,4,0,0.0,0.0
New Hampshire,4,0,0.0,0.0
New Jersey,5,0,0.0,0.0
New York,138,0,33.0,0.0
North Carolina,7,0,5.0,0.0
Oklahoma,1,0,0.0,0.0
Oregon,14,0,0.0,0.0
Pennsylvania,7,0,1.0,0.0
Rhode Island,3,0,0.0,0.0
South Carolina,3,0,1.0,0.0
Tennessee,3,0,0.0,0.0
Texas,13,0,2.0,0.0
Utah,1,0,0.0,0.0
Vermont,1,0,0.0,0.0
Virginia,2,0,0.0,0.0
Washington,122,19,0.0,1.0
